Net,proc,Blue_Acts,Blue_Acts_Extended,Red_acts,Red_acts_Target,Red_Fsm,Green_Acts
0,1,Monitor,Monitor,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.251 49905]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.219.252 53035]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.219.249 59629]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.249 53161]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.219.250 55582]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- public_access_zone_subnet (10.0.219.0/24),ExploitRemoteService,office_network_subnet_user_host_7,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.73.253 49751]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.38.253 55053]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.251 50781]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.105.252 57601]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.219.254 59935]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.38.154]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.219.252 59146]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.22.253 51612]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,DeployDecoy,DeployDecoy office_network_subnet_server_host_0,Sleep,,"{'hosts': ['office_network_subnet_user_host_7'], 'state': ['SD']}","[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.22.252 49382]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.105.252 58036]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.38.198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.32.254 51138]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.252 56936]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,2,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- restricted_zone_b_subnet (10.0.34.0/24),DiscoverDeception,None,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.22.252 59506]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.32.253 54323]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.223]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.22.254 59300]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Restore,Restore office_network_subnet_user_host_4,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.38.253 51564]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.219.254 57237]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.105.252 56864]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.105.251 54537]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- admin_network_subnet (10.0.22.0/24),DiscoverDeception,None,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.38.251 54722]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.223]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.219.251 59520]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.219.251 53337]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,DeployDecoy,DeployDecoy office_network_subnet_user_host_0,AggressiveServiceDiscovery,admin_network_subnet_server_host_5,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.22.225]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.38.252 50895]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.223]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.38.251 58781]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.38.154]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.38.254 53028]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Analyse,Analyse office_network_subnet_server_host_1,Sleep,,None,"[{'act': '[GreenAccessService 10.0.38.252 49490]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.32.254 59209]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.38.198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.219.252 52266]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
1,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- restricted_zone_a_subnet (10.0.73.0/24),Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.22.252 49900]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.105.254 57105]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.22.253 51725]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.219.253 50555]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.22.249 51769]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Restore,Restore office_network_subnet_server_host_1,Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.38.254 57890]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.251 54765]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.73.254 58464]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.22.250 58063]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- public_access_zone_subnet (10.0.219.0/24),ExploitRemoteService,public_access_zone_subnet_server_host_2,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.22.225]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.105.254 56457]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.105.251 58810]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.38.154]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Remove,Remove office_network_subnet_user_host_2,Sleep,,None,"[{'act': '[GreenAccessService 10.0.73.254 51786]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.73.253 50679]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.22.225]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.219.253 52403]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.22.254 51269]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.219.254 59659]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.219.253 51465]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
1,1,DeployDecoy,DeployDecoy office_network_subnet_user_host_7,Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.254 51608]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.32.254 50035]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.253 51543]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.254 51465]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.38.154]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.22.250 49197]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,DeployDecoy,DeployDecoy office_network_subnet_server_host_1,Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.254 59280]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.38.198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.223]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.22.254 53643]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.105.252 55233]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Analyse,Analyse office_network_subnet_user_host_2,ExploitRemoteService,office_network_subnet_user_host_7,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.38.253 57970]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.22.225]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.219.249 55855]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.219.251 55288]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- internet_subnet (10.0.29.0/24),DiscoverRemoteSystems,,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.22.251 55132]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.38.198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.34.254 54934]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.252 59238]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.22.252 56125]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.22.252 50197]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.22.254 51960]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- admin_network_subnet (10.0.22.0/24),Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.219.253 50362]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.22.253 58519]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.254 52003]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.38.154]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Restore,Restore office_network_subnet_user_host_6,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.32.254 57717]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.249 53483]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.22.249 59366]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.22.252 51905]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.38.254 55950]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.219.254 56681]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Analyse,Analyse office_network_subnet_server_host_0,Sleep,,None,"[{'act': '[GreenAccessService 10.0.219.252 55523]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.105.252 57857]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.22.254 56398]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.73.253 51671]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.34.254 52258]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.105.252 58074]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Remove,Remove office_network_subnet_user_host_5,ExploitRemoteService,public_access_zone_subnet_user_host_2,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.22.252 50855]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.38.198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.38.84]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.105.254 55446]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.22.251 57327]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.32.253 58931]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Remove,Remove office_network_subnet_server_host_0,DiscoverRemoteSystems,,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.22.225]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.38.154]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.38.77]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,1,Restore,Restore office_network_subnet_server_host_2,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.22.154]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.22.225]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.33]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.219.253 57884]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.22.249 59076]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.38.223]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.38.93]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.73.252 54892]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.22.253 52521]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.38.188]', 'hostname': 'office_network_subnet_user_host_8'}]"
0,0,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.38.0/24) <- admin_network_subnet (10.0.22.0/24),DiscoverDeception,None,None,"[{'act': '[GreenLocalWork 10.0.22.122]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.22.252 53120]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.22.251 52261]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.38.198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.219.254 52817]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.32.253 59365]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.38.3]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}]"
